caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_leisure,act_sports,act_pcare,act_educ
2.01E+13,Louisiana,"$50,000 to $59,999",73,Female,Employed - at work,Full time,0,240,240,0,1170,0
2.01E+13,Washington,"$35,000 to $39,999",59,Female,Employed - at work,Part time,0,150,210,60,750,0
2.01E+13,California,"$75,000 to $99,999",52,Male,Employed - at work,Full time,0,150,150,0,570,0
2.01E+13,Colorado,"$100,000 to $149,999",51,Male,Employed - at work,Full time,810,25,25,0,480,0
2.01E+13,Connecticut,"$100,000 to $149,999",61,Female,Employed - at work,Full time,480,60,60,0,510,0
2.01E+13,California,"$100,000 to $149,999",58,Female,Employed - at work,Full time,0,240,330,90,570,0
2.01E+13,Texas,"$100,000 to $149,999",57,Female,Employed - at work,Full time,0,355,355,0,630,0
2.01E+13,California,"$150,000 and over",67,Male,Employed - at work,Full time,760,135,135,0,390,0
2.01E+13,Massachusetts,"$75,000 to $99,999",61,Female,Employed - at work,Part time,420,255,255,0,555,0
2.01E+13,Alabama,"$35,000 to $39,999",59,Male,Employed - at work,Full time,0,370,370,0,605,0
2.01E+13,Alabama,"$100,000 to $149,999",53,Male,Employed - at work,Full time,584,250,250,0,420,0
2.01E+13,Texas,"$25,000 to $29,999",53,Male,Employed - at work,Full time,0,300,300,0,900,0
2.01E+13,Ohio,"$75,000 to $99,999",57,Female,Employed - at work,Full time,210,195,255,60,600,0
2.01E+13,District of Columbia,"$35,000 to $39,999",29,Female,Employed - at work,Part time,0,135,180,45,650,440
2.01E+13,Florida,"$60,000 to $74,999",36,Male,Employed - at work,Full time,454,240,240,0,598,0
2.01E+13,North Carolina,"$20,000 to $24,999",69,Male,Employed - at work,Part time,0,520,520,0,510,0
2.01E+13,Oklahoma,"$35,000 to $39,999",58,Male,Employed - absent,Full time,0,240,240,0,560,0
2.01E+13,Michigan,"$75,000 to $99,999",63,Male,Employed - at work,Full time,476,202,222,20,529,0
2.01E+13,Ohio,"$30,000 to $34,999",66,Female,Employed - at work,Part time,0,390,390,0,595,0
2.01E+13,Oregon,"$10,000 to $12,499",27,Female,Employed - at work,Part time,0,165,165,0,640,110
2.01E+13,California,"$60,000 to $74,999",56,Female,Employed - at work,Full time,0,180,180,0,640,0
2.01E+13,California,"$100,000 to $149,999",51,Female,Employed - at work,Part time,285,200,260,60,480,0
2.01E+13,Nebraska,"$100,000 to $149,999",79,Male,Employed - at work,Part time,120,145,145,0,565,0
2.01E+13,Wisconsin,"$150,000 and over",54,Female,Employed - at work,Full time,60,420,420,0,630,0
2.01E+13,Kentucky,"$35,000 to $39,999",62,Female,Employed - at work,Full time,0,330,330,0,655,0
2.01E+13,Ohio,"$100,000 to $149,999",62,Female,Employed - at work,Full time,120,480,540,60,510,0
2.01E+13,New York,"$40,000 to $49,999",58,Female,Employed - at work,Full time,0,65,65,0,850,0
2.01E+13,Pennsylvania,"$60,000 to $74,999",66,Male,Employed - at work,Full time,0,440,545,105,595,0
2.01E+13,New York,"$100,000 to $149,999",50,Female,Employed - at work,Full time,560,95,125,30,495,0
2.01E+13,New York,"$60,000 to $74,999",32,Female,Employed - at work,Full time,0,808,808,0,560,0
2.01E+13,Washington,"$150,000 and over",61,Male,Employed - at work,Full time,415,200,260,60,585,0
2.01E+13,Pennsylvania,"$40,000 to $49,999",60,Female,Employed - at work,Full time,465,374,374,0,352,0
2.01E+13,Florida,"$100,000 to $149,999",62,Male,Employed - at work,Full time,610,90,90,0,600,0
2.01E+13,New York,"$60,000 to $74,999",32,Male,Employed - at work,Full time,0,220,340,120,730,240
2.01E+13,South Dakota,"$50,000 to $59,999",74,Female,Employed - at work,Full time,0,275,275,0,510,0
2.01E+13,Texas,"$30,000 to $34,999",57,Male,Employed - at work,Full time,490,195,195,0,495,0
2.01E+13,Indiana,"$30,000 to $34,999",62,Male,Employed - at work,Part time,90,450,450,0,525,0
2.01E+13,Kentucky,"$75,000 to $99,999",63,Male,Employed - at work,Part time,0,250,250,0,555,0
2.01E+13,Illinois,"$30,000 to $34,999",69,Female,Employed - at work,Part time,238,310,310,0,720,0
2.01E+13,California,"$75,000 to $99,999",22,Male,Employed - at work,Part time,0,225,225,0,635,60
2.01E+13,Arkansas,"$20,000 to $24,999",73,Female,Employed - at work,Part time,30,489,489,0,540,0
2.01E+13,Wisconsin,"$100,000 to $149,999",56,Male,Employed - absent,Full time,0,260,260,0,1120,0
2.01E+13,California,"$100,000 to $149,999",62,Female,Employed - at work,Full time,45,539,539,0,540,0
2.01E+13,Pennsylvania,"$60,000 to $74,999",66,Male,Employed - at work,Part time,0,505,505,0,570,0
2.01E+13,Ohio,"$10,000 to $12,499",39,Male,Employed - at work,Part time,368,225,250,25,423,0
2.01E+13,Texas,"$75,000 to $99,999",57,Male,Employed - at work,Full time,0,646,646,0,495,0
2.01E+13,Iowa,"$30,000 to $34,999",80,Female,Employed - at work,Part time,0,635,635,0,585,0
2.01E+13,Tennessee,"$30,000 to $34,999",20,Male,Employed - at work,Part time,0,480,480,0,598,135
2.01E+13,Iowa,"$20,000 to $24,999",58,Male,Employed - at work,Full time,390,386,386,0,545,0
2.01E+13,Oregon,"$35,000 to $39,999",53,Female,Employed - at work,Full time,585,15,15,0,330,0
2.01E+13,North Carolina,"$10,000 to $12,499",65,Female,Employed - absent,Part time,0,360,360,0,750,0
2.01E+13,Virginia,"$75,000 to $99,999",25,Female,Employed - at work,Full time,505,103,123,20,520,120
2.01E+13,Louisiana,"$35,000 to $39,999",53,Female,Employed - at work,Full time,0,561,561,0,620,0
2.01E+13,Illinois,"$40,000 to $49,999",57,Male,Employed - at work,Full time,0,150,150,0,645,0
2.01E+13,North Dakota,"$50,000 to $59,999",59,Female,Employed - at work,Full time,800,0,0,0,430,0
2.01E+13,Florida,"$50,000 to $59,999",55,Female,Employed - at work,Full time,470,30,30,0,685,0
2.01E+13,California,"$20,000 to $24,999",62,Female,Employed - at work,Full time,325,250,250,0,596,0
2.01E+13,Oregon,"$40,000 to $49,999",57,Male,Employed - at work,Full time,460,140,140,0,390,60
2.01E+13,North Carolina,"$25,000 to $29,999",50,Male,Employed - at work,Full time,750,0,0,0,458,0
2.01E+13,Indiana,"$20,000 to $24,999",54,Male,Employed - at work,Full time,710,60,60,0,515,0
2.01E+13,Georgia,"$75,000 to $99,999",51,Male,Employed - at work,Full time,90,540,540,0,510,0
2.01E+13,Arkansas,"$20,000 to $24,999",55,Female,Employed - at work,Full time,0,658,658,0,534,0
2.01E+13,New Jersey,"$75,000 to $99,999",75,Male,Employed - at work,Part time,0,525,525,0,780,0
2.01E+13,North Carolina,"$15,000 to $19,999",67,Female,Employed - at work,Part time,279,264,264,0,675,0
2.01E+13,Alabama,"Less than $5,000",24,Female,Employed - at work,Part time,0,615,615,0,780,0
2.01E+13,Virginia,"$75,000 to $99,999",19,Male,Employed - at work,Part time,240,175,175,0,720,225
2.01E+13,Georgia,"$15,000 to $19,999",53,Female,Employed - at work,Part time,485,275,275,0,445,0
2.01E+13,New York,"$100,000 to $149,999",59,Female,Employed - at work,Full time,595,120,120,0,430,0
2.01E+13,Ohio,"$75,000 to $99,999",28,Male,Employed - at work,Full time,805,250,250,0,278,0
2.01E+13,California,"$100,000 to $149,999",51,Male,Employed - at work,Full time,692,135,135,0,435,0
2.01E+13,Montana,"$20,000 to $24,999",58,Female,Employed - at work,Part time,0,305,405,100,510,0
2.01E+13,Arkansas,"$60,000 to $74,999",59,Male,Employed - at work,Full time,30,450,450,0,660,0
2.01E+13,Illinois,"$100,000 to $149,999",59,Male,Employed - at work,Full time,0,195,195,0,630,0
2.01E+13,Texas,"$35,000 to $39,999",56,Female,Employed - at work,Full time,465,165,165,0,480,0
2.01E+13,North Carolina,"$20,000 to $24,999",85,Female,Employed - at work,Part time,0,270,375,105,690,0
2.01E+13,Georgia,"$40,000 to $49,999",51,Female,Employed - at work,Full time,600,135,135,0,510,0
2.01E+13,Michigan,"$25,000 to $29,999",73,Male,Employed - at work,Part time,480,465,465,0,360,0
2.01E+13,Texas,"$150,000 and over",61,Female,Employed - at work,Full time,525,80,80,0,510,0
2.01E+13,Florida,"$20,000 to $24,999",45,Male,Employed - at work,Full time,0,335,335,0,540,0
2.01E+13,Texas,"$60,000 to $74,999",41,Male,Employed - at work,Full time,480,0,60,60,480,0
2.01E+13,Kentucky,"$40,000 to $49,999",60,Female,Employed - at work,Full time,400,435,435,0,460,0
2.01E+13,Iowa,"$20,000 to $24,999",59,Female,Employed - at work,Part time,0,0,0,0,690,0
2.01E+13,Indiana,"$150,000 and over",54,Female,Employed - at work,Full time,0,495,495,0,690,0
2.01E+13,California,"$60,000 to $74,999",74,Male,Employed - at work,Full time,0,426,441,15,452,0
2.01E+13,Florida,"$60,000 to $74,999",65,Female,Employed - at work,Full time,0,257,257,0,720,0
2.01E+13,New Mexico,"$100,000 to $149,999",58,Female,Employed - at work,Full time,1080,0,0,0,270,0
2.01E+13,Illinois,"$60,000 to $74,999",62,Female,Employed - absent,Part time,0,900,900,0,495,0
2.01E+13,California,"$60,000 to $74,999",61,Female,Employed - at work,Full time,295,115,115,0,555,0
2.01E+13,Virginia,"$20,000 to $24,999",59,Female,Employed - at work,Full time,0,210,210,0,478,0
2.01E+13,Pennsylvania,"$150,000 and over",52,Male,Employed - at work,Full time,505,255,280,25,398,0
2.01E+13,New York,"$12,500 to $14,999",56,Female,Employed - at work,Full time,0,0,0,0,1050,0
2.01E+13,New York,"$150,000 and over",56,Female,Employed - at work,Full time,444,135,135,0,558,188
2.01E+13,Minnesota,"$100,000 to $149,999",62,Male,Employed - at work,Full time,565,130,130,0,570,0
2.01E+13,New York,"$150,000 and over",70,Female,Employed - absent,Part time,120,330,330,0,420,0
2.01E+13,Maryland,"$25,000 to $29,999",65,Male,Employed - at work,Full time,90,515,515,0,630,0
2.01E+13,Michigan,"$35,000 to $39,999",53,Female,Employed - at work,Full time,0,240,240,0,710,0
2.01E+13,Kentucky,"$100,000 to $149,999",57,Male,Employed - at work,Part time,0,130,130,0,480,0
2.01E+13,Kansas,"$50,000 to $59,999",58,Female,Employed - at work,Part time,0,60,60,0,525,0
2.01E+13,Virginia,"$75,000 to $99,999",62,Female,Employed - at work,Full time,690,130,130,0,470,0
2.01E+13,Virginia,"$50,000 to $59,999",27,Female,Employed - at work,Full time,555,0,0,0,450,375
2.01E+13,Minnesota,"$60,000 to $74,999",56,Male,Employed - at work,Full time,420,310,310,0,550,0
2.01E+13,Virginia,"$20,000 to $24,999",57,Male,Employed - at work,Full time,525,330,390,60,450,0
2.01E+13,Texas,"$75,000 to $99,999",65,Female,Employed - at work,Full time,595,150,150,0,560,0
2.01E+13,Texas,"$100,000 to $149,999",67,Female,Employed - at work,Full time,0,600,600,0,630,0
2.01E+13,Florida,"$60,000 to $74,999",59,Male,Employed - at work,Full time,0,428,428,0,755,0
2.01E+13,Florida,"$150,000 and over",26,Female,Employed - at work,Full time,0,60,60,0,738,120
2.01E+13,California,"Less than $5,000",62,Female,Employed - at work,Full time,221,189,189,0,612,0
2.01E+13,Texas,"$20,000 to $24,999",27,Female,Employed - at work,Full time,551,120,120,0,545,0
2.01E+13,Louisiana,"$35,000 to $39,999",37,Male,Employed - at work,Full time,0,155,215,60,480,120
2.01E+13,Pennsylvania,"$100,000 to $149,999",71,Male,Employed - absent,Full time,260,140,140,0,585,0
2.01E+13,Wisconsin,"$75,000 to $99,999",56,Female,Employed - at work,Full time,485,60,60,0,495,180
2.01E+13,California,"$75,000 to $99,999",58,Male,Employed - at work,Full time,535,120,120,0,530,0
2.01E+13,California,"$150,000 and over",73,Male,Employed - at work,Part time,0,578,578,0,540,0
2.01E+13,California,"$100,000 to $149,999",61,Female,Employed - at work,Part time,0,195,195,0,636,0
2.01E+13,Nevada,"$60,000 to $74,999",50,Male,Employed - at work,Full time,0,320,320,0,1065,0
2.01E+13,Wisconsin,"$40,000 to $49,999",59,Female,Employed - at work,Part time,363,140,140,0,465,0
2.01E+13,North Carolina,"$50,000 to $59,999",60,Male,Employed - at work,Full time,450,190,190,0,570,0
2.01E+13,Tennessee,"$100,000 to $149,999",57,Male,Employed - at work,Full time,35,270,270,0,718,0
2.01E+13,Texas,"$100,000 to $149,999",50,Female,Employed - at work,Full time,795,0,0,0,435,0
2.01E+13,Florida,"$35,000 to $39,999",58,Male,Employed - at work,Full time,0,906,906,0,532,0
2.01E+13,Michigan,"$50,000 to $59,999",72,Male,Employed - at work,Part time,0,600,600,0,600,0
2.01E+13,Washington,"$150,000 and over",54,Male,Employed - at work,Full time,120,180,240,60,630,0
2.01E+13,Louisiana,"$20,000 to $24,999",55,Male,Employed - at work,Full time,660,430,430,0,310,0
2.01E+13,Kansas,"$150,000 and over",64,Male,Employed - at work,Full time,483,210,210,0,480,0
2.01E+13,Texas,"$50,000 to $59,999",62,Female,Employed - at work,Full time,0,360,360,0,690,0
2.01E+13,Louisiana,"$75,000 to $99,999",65,Female,Employed - at work,Full time,620,87,87,0,495,0
2.01E+13,Minnesota,"$100,000 to $149,999",56,Female,Employed - at work,Full time,0,263,355,92,690,0
2.01E+13,Utah,"$150,000 and over",53,Male,Employed - at work,Full time,0,80,525,445,540,0
2.01E+13,Florida,"$75,000 to $99,999",53,Male,Employed - at work,Part time,60,555,555,0,540,0
2.01E+13,Texas,"$60,000 to $74,999",54,Female,Employed - at work,Full time,490,60,60,0,435,0
2.01E+13,Arizona,"$150,000 and over",55,Female,Employed - at work,Full time,120,120,120,0,570,0
2.01E+13,Michigan,"$75,000 to $99,999",60,Female,Employed - at work,Full time,540,180,200,20,510,0
2.01E+13,Connecticut,"$60,000 to $74,999",58,Male,Employed - at work,Full time,0,210,210,0,480,0
2.01E+13,Pennsylvania,"$75,000 to $99,999",70,Male,Employed - absent,Part time,0,880,880,0,420,0
2.01E+13,California,"$150,000 and over",68,Male,Employed - at work,Part time,475,280,280,0,535,0
2.01E+13,California,"$100,000 to $149,999",56,Male,Employed - at work,Full time,515,105,195,90,460,0
2.01E+13,Minnesota,"$100,000 to $149,999",50,Male,Employed - at work,Full time,0,480,480,0,690,0
2.01E+13,Pennsylvania,"$150,000 and over",56,Female,Employed - at work,Full time,580,265,265,0,435,0
2.01E+13,Iowa,"$35,000 to $39,999",73,Female,Employed - at work,Full time,480,30,30,0,375,0
2.01E+13,California,"$50,000 to $59,999",52,Female,Employed - at work,Full time,0,230,230,0,705,0
2.01E+13,New York,"$60,000 to $74,999",61,Male,Employed - at work,Full time,30,143,143,0,500,0
2.01E+13,Oregon,"$50,000 to $59,999",63,Female,Employed - at work,Full time,525,30,30,0,630,0
2.01E+13,Texas,"$20,000 to $24,999",57,Female,Employed - at work,Full time,0,416,416,0,677,0
2.01E+13,Maryland,"$150,000 and over",45,Male,Employed - at work,Part time,120,130,130,0,630,210
2.01E+13,Florida,"$60,000 to $74,999",56,Female,Employed - at work,Full time,501,0,0,0,569,0
2.01E+13,Massachusetts,"$150,000 and over",52,Male,Employed - at work,Full time,220,250,250,0,470,0
2.01E+13,Colorado,"$50,000 to $59,999",55,Male,Employed - at work,Full time,535,120,120,0,495,0
2.01E+13,Maryland,"$75,000 to $99,999",50,Female,Employed - at work,Full time,479,21,21,0,570,0
2.01E+13,Ohio,"$20,000 to $24,999",67,Female,Employed - at work,Part time,0,240,240,0,645,0
2.01E+13,Arkansas,"$50,000 to $59,999",58,Male,Employed - at work,Full time,180,270,270,0,613,0
2.01E+13,Rhode Island,"$50,000 to $59,999",65,Female,Employed - at work,Full time,575,180,180,0,532,0
2.01E+13,Colorado,"$20,000 to $24,999",65,Male,Employed - at work,Full time,0,945,945,0,420,0
2.01E+13,West Virginia,"$30,000 to $34,999",66,Female,Employed - at work,Part time,0,403,403,0,675,0
2.01E+13,Hawaii,"$40,000 to $49,999",54,Male,Employed - at work,Full time,500,188,328,140,415,0
2.01E+13,New York,"$7,500 to $9,999",55,Female,Employed - at work,Full time,175,255,315,60,540,0
2.01E+13,California,"$100,000 to $149,999",33,Female,Employed - at work,Part time,0,210,210,0,590,425
2.01E+13,Texas,"$150,000 and over",62,Male,Employed - at work,Full time,0,375,375,0,510,0
2.01E+13,Utah,"$100,000 to $149,999",54,Male,Employed - at work,Full time,0,480,480,0,570,0
2.01E+13,Texas,"$75,000 to $99,999",53,Male,Employed - at work,Full time,0,375,375,0,540,0
2.01E+13,Nevada,"$15,000 to $19,999",77,Female,Employed - at work,Full time,488,60,60,0,680,0
2.01E+13,Texas,"$150,000 and over",65,Male,Employed - at work,Full time,795,120,150,30,360,0
2.01E+13,Alabama,"$50,000 to $59,999",68,Male,Employed - at work,Full time,0,463,463,0,567,0
2.01E+13,Iowa,"$40,000 to $49,999",72,Female,Employed - at work,Part time,60,150,150,0,600,0
2.01E+13,Virginia,"$100,000 to $149,999",51,Female,Employed - at work,Full time,0,300,300,0,540,0
2.01E+13,Maryland,"$150,000 and over",61,Male,Employed - at work,Full time,494,210,210,0,510,0
2.01E+13,Georgia,"$40,000 to $49,999",71,Female,Employed - at work,Full time,510,110,110,0,510,0
2.01E+13,Wisconsin,"$150,000 and over",59,Female,Employed - at work,Full time,20,282,282,0,610,0
2.01E+13,Virginia,"$50,000 to $59,999",70,Male,Employed - at work,Full time,465,315,315,0,480,0
2.01E+13,Texas,"$150,000 and over",59,Female,Employed - at work,Part time,445,45,45,0,415,0
2.01E+13,Oklahoma,"$75,000 to $99,999",58,Male,Employed - at work,Full time,640,140,140,0,420,0
2.01E+13,Florida,"$40,000 to $49,999",63,Male,Employed - at work,Full time,0,350,350,0,750,0
2.01E+13,Rhode Island,"$30,000 to $34,999",53,Male,Employed - at work,Full time,0,558,558,0,600,0
2.01E+13,New York,"$150,000 and over",53,Female,Employed - at work,Full time,480,285,345,60,540,0
2.01E+13,Arkansas,"$60,000 to $74,999",59,Male,Employed - at work,Full time,120,385,385,0,590,0
2.01E+13,Missouri,"$50,000 to $59,999",53,Male,Employed - at work,Full time,540,225,225,0,465,0
2.01E+13,California,"$40,000 to $49,999",70,Male,Employed - at work,Full time,495,270,270,0,530,0
2.01E+13,Ohio,"$100,000 to $149,999",53,Female,Employed - at work,Full time,0,390,390,0,660,0
2.01E+13,New York,"$60,000 to $74,999",56,Male,Employed - at work,Full time,0,794,794,0,540,0
2.01E+13,Kentucky,"$40,000 to $49,999",54,Male,Employed - at work,Full time,0,150,150,0,655,0
2.01E+13,California,"$60,000 to $74,999",56,Male,Employed - at work,Full time,495,255,255,0,480,0
2.01E+13,Ohio,"$100,000 to $149,999",71,Male,Employed - at work,Part time,0,175,205,30,530,0
2.01E+13,Kansas,"$40,000 to $49,999",59,Male,Employed - at work,Part time,30,490,490,0,360,0
2.01E+13,Virginia,"$150,000 and over",68,Male,Employed - at work,Full time,0,450,450,0,540,0
2.01E+13,Illinois,"$12,500 to $14,999",22,Male,Employed - at work,Full time,487,20,20,0,827,0
2.01E+13,Connecticut,"$75,000 to $99,999",60,Male,Employed - at work,Part time,460,475,475,0,460,0
2.01E+13,Wisconsin,"$30,000 to $34,999",51,Female,Employed - at work,Full time,493,165,200,35,583,0
2.01E+13,Minnesota,"$75,000 to $99,999",52,Female,Employed - at work,Full time,0,180,180,0,690,0
2.01E+13,Virginia,"$75,000 to $99,999",53,Male,Employed - at work,Full time,550,0,82,82,485,0
2.01E+13,Minnesota,"$40,000 to $49,999",50,Male,Employed - at work,Full time,0,660,660,0,630,0
2.01E+13,New York,"$100,000 to $149,999",60,Male,Employed - at work,Full time,435,145,145,0,540,0
2.01E+13,California,"$75,000 to $99,999",51,Female,Employed - at work,Full time,541,263,263,0,380,0
2.01E+13,Nebraska,"$35,000 to $39,999",54,Male,Employed - at work,Full time,530,270,270,0,540,0
